experiment_id,run_id,source_project,motion,method,config_label,seed,status,metrics_source,rollout_source,command_source,video_source,log_source,artifact_ref,notes
2026-06-22-best-s128-low-sample-milestone-wjs,low_latency_tuning_20260619__jump_short_sweep__jump__jump_s128_i1_h20_c40_k8_sig0p08_0p18_0p28_seed0__metrics__71763b6a,spider,jump,g1_wbc_joint_global,v14_control,0,complete,/home/wujs/Projects/BrainStorm/Learning/RL/model-based/spider/outputs/g1_wbc_low_latency_tuning_20260619/jump_short_sweep/jump/jump_s128_i1_h20_c40_k8_sig0p08_0p18_0p28_seed0/metrics.json,,configs/source_commands.csv,,,artifacts#low_latency_tuning_20260619__jump_short_sweep__jump__jump_s128_i1_h20_c40_k8_sig0p08_0p18_0p28_seed0__metrics__71763b6a,
2026-06-22-best-s128-low-sample-milestone-wjs,low_latency_tuning_20260619__jump_short_sweep__jump__jump_s128_i1_h40_c20_k8_sig0p08_0p18_0p28_seed0__metrics__90bf22c6,spider,jump,g1_wbc_joint_global,v14_control,0,complete,/home/wujs/Projects/BrainStorm/Learning/RL/model-based/spider/outputs/g1_wbc_low_latency_tuning_20260619/jump_short_sweep/jump/jump_s128_i1_h40_c20_k8_sig0p08_0p18_0p28_seed0/metrics.json,,configs/source_commands.csv,,,artifacts#low_latency_tuning_20260619__jump_short_sweep__jump__jump_s128_i1_h40_c20_k8_sig0p08_0p18_0p28_seed0__metrics__90bf22c6,
2026-06-22-best-s128-low-sample-milestone-wjs,low_latency_tuning_20260619__jump_short_sweep__jump__jump_s128_i1_h40_c40_k8_sig0p08_0p18_0p28_seed0__metrics__6a7e8756,spider,jump,g1_wbc_joint_global,v14_control,0,complete,/home/wujs/Projects/BrainStorm/Learning/RL/model-based/spider/outputs/g1_wbc_low_latency_tuning_20260619/jump_short_sweep/jump/jump_s128_i1_h40_c40_k8_sig0p08_0p18_0p28_seed0/metrics.json,,configs/source_commands.csv,,,artifacts#low_latency_tuning_20260619__jump_short_sweep__jump__jump_s128_i1_h40_c40_k8_sig0p08_0p18_0p28_seed0__metrics__6a7e8756,
2026-06-22-best-s128-low-sample-milestone-wjs,low_latency_tuning_20260619__jump_short_sweep__jump__jump_s128_i2_h20_c20_k8_sig0p08_0p18_0p28_seed0__metrics__f72137db,spider,jump,g1_wbc_joint_global,v14_control,0,complete,/home/wujs/Projects/BrainStorm/Learning/RL/model-based/spider/outputs/g1_wbc_low_latency_tuning_20260619/jump_short_sweep/jump/jump_s128_i2_h20_c20_k8_sig0p08_0p18_0p28_seed0/metrics.json,,configs/source_commands.csv,,,artifacts#low_latency_tuning_20260619__jump_short_sweep__jump__jump_s128_i2_h20_c20_k8_sig0p08_0p18_0p28_seed0__metrics__f72137db,
2026-06-22-best-s128-low-sample-milestone-wjs,low_latency_tuning_20260619__jump_short_sweep__jump__jump_s128_i2_h20_c40_k8_sig0p08_0p18_0p28_seed0__metrics__fd4732d3,spider,jump,g1_wbc_joint_global,v14_control,0,complete,/home/wujs/Projects/BrainStorm/Learning/RL/model-based/spider/outputs/g1_wbc_low_latency_tuning_20260619/jump_short_sweep/jump/jump_s128_i2_h20_c40_k8_sig0p08_0p18_0p28_seed0/metrics.json,,configs/source_commands.csv,,,artifacts#low_latency_tuning_20260619__jump_short_sweep__jump__jump_s128_i2_h20_c40_k8_sig0p08_0p18_0p28_seed0__metrics__fd4732d3,
2026-06-22-best-s128-low-sample-milestone-wjs,low_latency_tuning_20260619__jump_short_sweep__jump__jump_s128_i2_h40_c20_k8_sig0p08_0p18_0p28_seed0__metrics__2c31540c,spider,jump,g1_wbc_joint_global,v14_control,0,complete,/home/wujs/Projects/BrainStorm/Learning/RL/model-based/spider/outputs/g1_wbc_low_latency_tuning_20260619/jump_short_sweep/jump/jump_s128_i2_h40_c20_k8_sig0p08_0p18_0p28_seed0/metrics.json,,configs/source_commands.csv,,,artifacts#low_latency_tuning_20260619__jump_short_sweep__jump__jump_s128_i2_h40_c20_k8_sig0p08_0p18_0p28_seed0__metrics__2c31540c,
2026-06-22-best-s128-low-sample-milestone-wjs,low_latency_tuning_20260619__jump_short_sweep__jump__jump_s128_i2_h40_c40_k8_sig0p08_0p18_0p28_seed0__metrics__46985c9b,spider,jump,g1_wbc_joint_global,v14_control,0,complete,/home/wujs/Projects/BrainStorm/Learning/RL/model-based/spider/outputs/g1_wbc_low_latency_tuning_20260619/jump_short_sweep/jump/jump_s128_i2_h40_c40_k8_sig0p08_0p18_0p28_seed0/metrics.json,,configs/source_commands.csv,,,artifacts#low_latency_tuning_20260619__jump_short_sweep__jump__jump_s128_i2_h40_c40_k8_sig0p08_0p18_0p28_seed0__metrics__46985c9b,
2026-06-22-best-s128-low-sample-milestone-wjs,low_latency_tuning_20260619__jump_short_sweep__jump__jump_s32_i1_h20_c20_k8_sig0p08_0p18_0p28_seed0__metrics__3f82e55d,spider,jump,g1_wbc_joint_global,v14_control,0,complete,/home/wujs/Projects/BrainStorm/Learning/RL/model-based/spider/outputs/g1_wbc_low_latency_tuning_20260619/jump_short_sweep/jump/jump_s32_i1_h20_c20_k8_sig0p08_0p18_0p28_seed0/metrics.json,,configs/source_commands.csv,,,artifacts#low_latency_tuning_20260619__jump_short_sweep__jump__jump_s32_i1_h20_c20_k8_sig0p08_0p18_0p28_seed0__metrics__3f82e55d,
2026-06-22-best-s128-low-sample-milestone-wjs,low_latency_tuning_20260619__jump_short_sweep__jump__jump_s32_i1_h20_c40_k8_sig0p08_0p18_0p28_seed0__metrics__9c10d3ec,spider,jump,g1_wbc_joint_global,v14_control,0,complete,/home/wujs/Projects/BrainStorm/Learning/RL/model-based/spider/outputs/g1_wbc_low_latency_tuning_20260619/jump_short_sweep/jump/jump_s32_i1_h20_c40_k8_sig0p08_0p18_0p28_seed0/metrics.json,,configs/source_commands.csv,,,artifacts#low_latency_tuning_20260619__jump_short_sweep__jump__jump_s32_i1_h20_c40_k8_sig0p08_0p18_0p28_seed0__metrics__9c10d3ec,
2026-06-22-best-s128-low-sample-milestone-wjs,low_latency_tuning_20260619__jump_short_sweep__jump__jump_s32_i1_h40_c20_k8_sig0p08_0p18_0p28_seed0__metrics__63f222a2,spider,jump,g1_wbc_joint_global,v14_control,0,complete,/home/wujs/Projects/BrainStorm/Learning/RL/model-based/spider/outputs/g1_wbc_low_latency_tuning_20260619/jump_short_sweep/jump/jump_s32_i1_h40_c20_k8_sig0p08_0p18_0p28_seed0/metrics.json,,configs/source_commands.csv,,,artifacts#low_latency_tuning_20260619__jump_short_sweep__jump__jump_s32_i1_h40_c20_k8_sig0p08_0p18_0p28_seed0__metrics__63f222a2,
2026-06-22-best-s128-low-sample-milestone-wjs,low_latency_tuning_20260619__jump_short_sweep__jump__jump_s32_i1_h40_c40_k8_sig0p08_0p18_0p28_seed0__metrics__35c7572d,spider,jump,g1_wbc_joint_global,v14_control,0,complete,/home/wujs/Projects/BrainStorm/Learning/RL/model-based/spider/outputs/g1_wbc_low_latency_tuning_20260619/jump_short_sweep/jump/jump_s32_i1_h40_c40_k8_sig0p08_0p18_0p28_seed0/metrics.json,,configs/source_commands.csv,,,artifacts#low_latency_tuning_20260619__jump_short_sweep__jump__jump_s32_i1_h40_c40_k8_sig0p08_0p18_0p28_seed0__metrics__35c7572d,
2026-06-22-best-s128-low-sample-milestone-wjs,low_latency_tuning_20260619__jump_short_sweep__jump__jump_s32_i2_h20_c20_k8_sig0p08_0p18_0p28_seed0__metrics__dbbde97f,spider,jump,g1_wbc_joint_global,v14_control,0,complete,/home/wujs/Projects/BrainStorm/Learning/RL/model-based/spider/outputs/g1_wbc_low_latency_tuning_20260619/jump_short_sweep/jump/jump_s32_i2_h20_c20_k8_sig0p08_0p18_0p28_seed0/metrics.json,,configs/source_commands.csv,,,artifacts#low_latency_tuning_20260619__jump_short_sweep__jump__jump_s32_i2_h20_c20_k8_sig0p08_0p18_0p28_seed0__metrics__dbbde97f,
2026-06-22-best-s128-low-sample-milestone-wjs,low_latency_tuning_20260619__jump_short_sweep__jump__jump_s32_i2_h20_c40_k8_sig0p08_0p18_0p28_seed0__metrics__ea182fbc,spider,jump,g1_wbc_joint_global,v14_control,0,complete,/home/wujs/Projects/BrainStorm/Learning/RL/model-based/spider/outputs/g1_wbc_low_latency_tuning_20260619/jump_short_sweep/jump/jump_s32_i2_h20_c40_k8_sig0p08_0p18_0p28_seed0/metrics.json,,configs/source_commands.csv,,,artifacts#low_latency_tuning_20260619__jump_short_sweep__jump__jump_s32_i2_h20_c40_k8_sig0p08_0p18_0p28_seed0__metrics__ea182fbc,
