experiment_id,run_id,source_project,motion,method,checkpoint,config_label,seed,status,success,score,root_pos_error_mean,body_global_pos_error_mean,ee_global_pos_error_mean,global_sum,body_local_pos_error_mean,ee_local_pos_error_mean,local_sum,contact_mismatch_rate,control_delta_mean,joint_acc_mean,duration_sec,artifact_ref,notes
2026-06-22-local-frontier-diagnostics-wjs,local_middle_gate_20260622__candidates__jg_s128_L135_posture__jump__jump_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0__metrics__1dffd1cc,spider,jump,g1_wbc_joint_global,bc,s128_i2_h40_c20_k8_seed0,0,complete,true,-2.289472455531359,0.09276676923036575,0.09962298721075058,0.10697293281555176,0.2993626893,0.028096703812479973,0.04419945180416107,0.07229615562,0.34375,0.480788916349411,232.57630920410156,118.428,artifacts#local_middle_gate_20260622__candidates__jg_s128_L135_posture__jump__jump_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0__metrics__1dffd1cc,success
2026-06-22-local-frontier-diagnostics-wjs,local_middle_gate_20260622__candidates__jg_s128_L140_contact015__jump__jump_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0__metrics__d6dc90ea,spider,jump,g1_wbc_joint_global,bc,s128_i2_h40_c20_k8_seed0,0,complete,false,-2.4556914821267126,0.09650254249572754,0.10337866842746735,0.11079172044992447,0.3106729314,0.028124045580625534,0.04487571120262146,0.07299975678,0.3843750059604645,0.4678512215614319,227.8324737548828,119.981,artifacts#local_middle_gate_20260622__candidates__jg_s128_L140_contact015__jump__jump_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0__metrics__d6dc90ea,metric_failure
2026-06-22-local-frontier-diagnostics-wjs,local_middle_gate_20260622__candidates__jg_s128_L140_posture__jump__jump_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0__metrics__61064ada,spider,jump,g1_wbc_joint_global,bc,s128_i2_h40_c20_k8_seed0,0,complete,true,-2.340799431502819,0.1032448410987854,0.11056771874427795,0.11802934855222702,0.3318419084,0.026355048641562462,0.04122154787182808,0.06757659651,0.34437498450279236,0.4605277478694916,223.31710815429688,119.167,artifacts#local_middle_gate_20260622__candidates__jg_s128_L140_posture__jump__jump_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0__metrics__61064ada,success
2026-06-22-local-frontier-diagnostics-wjs,local_middle_gate_20260622__candidates__jg_s128_L140_smooth015__jump__jump_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0__metrics__0e1f865a,spider,jump,g1_wbc_joint_global,bc,s128_i2_h40_c20_k8_seed0,0,complete,true,-2.1595741368830206,0.07095783203840256,0.07868897169828415,0.0867716372013092,0.2364184409,0.02791363000869751,0.04429426044225693,0.07220789045,0.3387500047683716,0.4681971073150635,225.188232421875,112.306,artifacts#local_middle_gate_20260622__candidates__jg_s128_L140_smooth015__jump__jump_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0__metrics__0e1f865a,success
2026-06-22-local-frontier-diagnostics-wjs,local_middle_gate_20260622__candidates__jg_s128_L145_posture__jump__jump_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0__metrics__243f1038,spider,jump,g1_wbc_joint_global,bc,s128_i2_h40_c20_k8_seed0,0,complete,false,-2.1921695984899996,0.05383705347776413,0.06252837181091309,0.0699504017829895,0.1863158271,0.02755993977189064,0.04300423339009285,0.07056417316,0.36812499165534973,0.4491848349571228,229.04600524902344,119.27,artifacts#local_middle_gate_20260622__candidates__jg_s128_L145_posture__jump__jump_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0__metrics__243f1038,metric_failure
2026-06-22-local-frontier-diagnostics-wjs,local_middle_gate_20260622__candidates__jg_s128_L145_smooth015_contact015__jump__jump_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0__metrics__018025f6,spider,jump,g1_wbc_joint_global,bc,s128_i2_h40_c20_k8_seed0,0,complete,false,-2.3939572967588902,0.07454773038625717,0.08207577466964722,0.09045695513486862,0.2470804602,0.028287244960665703,0.04492364451289177,0.07321088947,0.39249998331069946,0.4579482674598694,223.14805603027344,121.342,artifacts#local_middle_gate_20260622__candidates__jg_s128_L145_smooth015_contact015__jump__jump_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0__metrics__018025f6,metric_failure
2026-06-22-local-frontier-diagnostics-wjs,local_middle_gate_20260622__candidates__jg_s128_v14_contact015__jump__jump_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0__metrics__b7526cf5,spider,jump,g1_wbc_joint_global,bc,s128_i2_h40_c20_k8_seed0,0,complete,false,-2.2324842251837254,0.07156417518854141,0.08032026886940002,0.08945397287607193,0.2413384169,0.02855762466788292,0.04488851875066757,0.07344614342,0.3506249785423279,0.46803802251815796,224.23532104492188,118.289,artifacts#local_middle_gate_20260622__candidates__jg_s128_v14_contact015__jump__jump_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0__metrics__b7526cf5,metric_failure
2026-06-22-local-frontier-diagnostics-wjs,local_middle_gate_20260622__candidates__jg_s128_v14_control__jump__jump_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0__metrics__ba4ab33c,spider,jump,g1_wbc_joint_global,bc,s128_i2_h40_c20_k8_seed0,0,complete,false,-2.334519498050213,0.09859353303909302,0.10518453270196915,0.1133529469370842,0.3171310127,0.02814466506242752,0.04398138076066971,0.07212604582,0.3556250035762787,0.45137539505958557,216.83311462402344,120.761,artifacts#local_middle_gate_20260622__candidates__jg_s128_v14_control__jump__jump_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0__metrics__ba4ab33c,metric_failure
2026-06-22-local-frontier-diagnostics-wjs,local_middle_gate_20260622__candidates__jg_s128_v14_smooth015__jump__jump_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0__metrics__72e72fc5,spider,jump,g1_wbc_joint_global,bc,s128_i2_h40_c20_k8_seed0,0,complete,true,-2.3763064578175546,0.12297239154577255,0.1307666301727295,0.13743562996387482,0.3911746517,0.028451379388570786,0.04444999620318413,0.07290137559,0.3331249952316284,0.4608110785484314,227.80923461914062,118.719,artifacts#local_middle_gate_20260622__candidates__jg_s128_v14_smooth015__jump__jump_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0__metrics__72e72fc5,success
2026-06-22-local-frontier-diagnostics-wjs,local_middle_gate_20260622__candidates__jg_s128_v14_smooth015_contact015__jump__jump_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0__metrics__239b0f9a,spider,jump,g1_wbc_joint_global,bc,s128_i2_h40_c20_k8_seed0,0,complete,false,-2.358478223532438,0.09250796586275101,0.10102522373199463,0.10900609195232391,0.3025392815,0.028172992169857025,0.04459046572446823,0.07276345789,0.3606249988079071,0.4584183096885681,221.01820373535156,117.435,artifacts#local_middle_gate_20260622__candidates__jg_s128_v14_smooth015_contact015__jump__jump_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0__metrics__239b0f9a,metric_failure
