experiment_id,run_id,source_project,motion,method,config_label,seed,status,metrics_source,rollout_source,command_source,video_source,log_source,artifact_ref,notes
2026-06-22-local-frontier-diagnostics-wjs,local_recovery_20260622__candidates__jg_s128_L148_contact010__jump__jump_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0__metrics__18e9d0d9,spider,jump,g1_wbc_joint_global,jg_s128_L148_contact010,0,complete,/tmp/g1_wbc_local_recovery_gpu_20260622_cuda/candidates/jg_s128_L148_contact010/jump/jump_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0/metrics.json,,configs/source_commands.csv,,,artifacts#local_recovery_20260622__candidates__jg_s128_L148_contact010__jump__jump_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0__metrics__18e9d0d9,local-frontier diagnostic stage
2026-06-22-local-frontier-diagnostics-wjs,local_recovery_20260622__candidates__jg_s128_L148_posture__jump__jump_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0__metrics__d3a11ff3,spider,jump,g1_wbc_joint_global,jg_s128_L148_posture,0,complete,/tmp/g1_wbc_local_recovery_gpu_20260622_cuda/candidates/jg_s128_L148_posture/jump/jump_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0/metrics.json,,configs/source_commands.csv,,,artifacts#local_recovery_20260622__candidates__jg_s128_L148_posture__jump__jump_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0__metrics__d3a11ff3,local-frontier diagnostic stage
2026-06-22-local-frontier-diagnostics-wjs,local_recovery_20260622__candidates__jg_s128_L148_smooth010__jump__jump_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0__metrics__7cf15e6c,spider,jump,g1_wbc_joint_global,jg_s128_L148_smooth010,0,complete,/tmp/g1_wbc_local_recovery_gpu_20260622_cuda/candidates/jg_s128_L148_smooth010/jump/jump_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0/metrics.json,,configs/source_commands.csv,,,artifacts#local_recovery_20260622__candidates__jg_s128_L148_smooth010__jump__jump_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0__metrics__7cf15e6c,local-frontier diagnostic stage
2026-06-22-local-frontier-diagnostics-wjs,local_recovery_20260622__candidates__jg_s128_L148_smooth010_contact010__jump__jump_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0__metrics__1c7372df,spider,jump,g1_wbc_joint_global,jg_s128_L148_smooth010_contact010,0,complete,/tmp/g1_wbc_local_recovery_gpu_20260622_cuda/candidates/jg_s128_L148_smooth010_contact010/jump/jump_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0/metrics.json,,configs/source_commands.csv,,,artifacts#local_recovery_20260622__candidates__jg_s128_L148_smooth010_contact010__jump__jump_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0__metrics__1c7372df,local-frontier diagnostic stage
2026-06-22-local-frontier-diagnostics-wjs,local_recovery_20260622__candidates__jg_s128_v14_control__jump__jump_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0__metrics__6ff37b3b,spider,jump,g1_wbc_joint_global,jg_s128_v14_control,0,complete,/tmp/g1_wbc_local_recovery_gpu_20260622_cuda/candidates/jg_s128_v14_control/jump/jump_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0/metrics.json,,configs/source_commands.csv,,,artifacts#local_recovery_20260622__candidates__jg_s128_v14_control__jump__jump_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0__metrics__6ff37b3b,local-frontier diagnostic stage
2026-06-22-local-frontier-diagnostics-wjs,local_recovery_20260622__promoted__jg_s128_L148_posture__qixing__qixing_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0__metrics__6a0bf02e,spider,qixing,g1_wbc_joint_global,jg_s128_L148_posture,0,complete,/tmp/g1_wbc_local_recovery_gpu_20260622_cuda/promoted/jg_s128_L148_posture/qixing/qixing_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0/metrics.json,,configs/source_commands.csv,,,artifacts#local_recovery_20260622__promoted__jg_s128_L148_posture__qixing__qixing_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0__metrics__6a0bf02e,local-frontier diagnostic stage
2026-06-22-local-frontier-diagnostics-wjs,local_recovery_20260622__promoted__jg_s128_L148_posture__walk__walk_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0__metrics__6b16ea74,spider,walk,g1_wbc_joint_global,jg_s128_L148_posture,0,complete,/tmp/g1_wbc_local_recovery_gpu_20260622_cuda/promoted/jg_s128_L148_posture/walk/walk_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0/metrics.json,,configs/source_commands.csv,,,artifacts#local_recovery_20260622__promoted__jg_s128_L148_posture__walk__walk_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0__metrics__6b16ea74,local-frontier diagnostic stage
2026-06-22-local-frontier-diagnostics-wjs,local_transfer_20260622__candidates__jg_s128_L142_smooth005__qixing__qixing_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0__metrics__ccbdf534,spider,qixing,g1_wbc_joint_global,jg_s128_L142_smooth005,0,complete,/tmp/g1_wbc_local_transfer_gpu_20260622_cuda/candidates/jg_s128_L142_smooth005/qixing/qixing_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0/metrics.json,,configs/source_commands.csv,,,artifacts#local_transfer_20260622__candidates__jg_s128_L142_smooth005__qixing__qixing_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0__metrics__ccbdf534,local-frontier diagnostic stage
2026-06-22-local-frontier-diagnostics-wjs,local_transfer_20260622__candidates__jg_s128_L142_smooth005__walk__walk_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0__metrics__8c4aa3f8,spider,walk,g1_wbc_joint_global,jg_s128_L142_smooth005,0,complete,/tmp/g1_wbc_local_transfer_gpu_20260622_cuda/candidates/jg_s128_L142_smooth005/walk/walk_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0/metrics.json,,configs/source_commands.csv,,,artifacts#local_transfer_20260622__candidates__jg_s128_L142_smooth005__walk__walk_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0__metrics__8c4aa3f8,local-frontier diagnostic stage
2026-06-22-local-frontier-diagnostics-wjs,local_transfer_20260622__candidates__jg_s128_L145_smooth005__qixing__qixing_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0__metrics__9dd113b5,spider,qixing,g1_wbc_joint_global,jg_s128_L145_smooth005,0,complete,/tmp/g1_wbc_local_transfer_gpu_20260622_cuda/candidates/jg_s128_L145_smooth005/qixing/qixing_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0/metrics.json,,configs/source_commands.csv,,,artifacts#local_transfer_20260622__candidates__jg_s128_L145_smooth005__qixing__qixing_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0__metrics__9dd113b5,local-frontier diagnostic stage
2026-06-22-local-frontier-diagnostics-wjs,local_transfer_20260622__candidates__jg_s128_L145_smooth005__walk__walk_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0__metrics__affc90c4,spider,walk,g1_wbc_joint_global,jg_s128_L145_smooth005,0,complete,/tmp/g1_wbc_local_transfer_gpu_20260622_cuda/candidates/jg_s128_L145_smooth005/walk/walk_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0/metrics.json,,configs/source_commands.csv,,,artifacts#local_transfer_20260622__candidates__jg_s128_L145_smooth005__walk__walk_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0__metrics__affc90c4,local-frontier diagnostic stage
2026-06-22-local-frontier-diagnostics-wjs,local_transfer_20260622__candidates__jg_s128_L148_posture__qixing__qixing_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0__metrics__6b386168,spider,qixing,g1_wbc_joint_global,jg_s128_L148_posture,0,complete,/tmp/g1_wbc_local_transfer_gpu_20260622_cuda/candidates/jg_s128_L148_posture/qixing/qixing_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0/metrics.json,,configs/source_commands.csv,,,artifacts#local_transfer_20260622__candidates__jg_s128_L148_posture__qixing__qixing_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0__metrics__6b386168,local-frontier diagnostic stage
