motion_id,category,method,metric,baseline_value,mpc_value,delta,status
locomotion_run_jog_sprint__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_biomotionlab_ntroje_rub006_0024_scamper_poses_motion_seg2__motion,locomotion_run_jog_sprint,best_s128,_mpc_num_windows,,70,,missing
locomotion_run_jog_sprint__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_biomotionlab_ntroje_rub006_0024_scamper_poses_motion_seg2__motion,locomotion_run_jog_sprint,best_s128,action_delta_mean,0.3608197868,0.6085718274,0.2477520406,regressed
locomotion_run_jog_sprint__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_biomotionlab_ntroje_rub006_0024_scamper_poses_motion_seg2__motion,locomotion_run_jog_sprint,best_s128,bad_floor_contact_rate,0,0,0,same
locomotion_run_jog_sprint__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_biomotionlab_ntroje_rub006_0024_scamper_poses_motion_seg2__motion,locomotion_run_jog_sprint,best_s128,bad_floor_force_excess_mean,0,0,0,same
locomotion_run_jog_sprint__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_biomotionlab_ntroje_rub006_0024_scamper_poses_motion_seg2__motion,locomotion_run_jog_sprint,best_s128,bad_floor_force_mean,0,0,0,same
locomotion_run_jog_sprint__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_biomotionlab_ntroje_rub006_0024_scamper_poses_motion_seg2__motion,locomotion_run_jog_sprint,best_s128,body_global_pos_error_mean,0.1989025176,0.128967002,-0.06993551552,improved
locomotion_run_jog_sprint__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_biomotionlab_ntroje_rub006_0024_scamper_poses_motion_seg2__motion,locomotion_run_jog_sprint,best_s128,body_global_rot_error_mean,1.02427578,0.4810260832,-0.5432496965,improved
locomotion_run_jog_sprint__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_biomotionlab_ntroje_rub006_0024_scamper_poses_motion_seg2__motion,locomotion_run_jog_sprint,best_s128,body_local_pos_error_mean,0.04694728553,0.04706545547,0.0001181699336,regressed
locomotion_run_jog_sprint__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_biomotionlab_ntroje_rub006_0024_scamper_poses_motion_seg2__motion,locomotion_run_jog_sprint,best_s128,body_local_rot_error_mean,0.2246115804,0.2325312793,0.007919698954,regressed
locomotion_run_jog_sprint__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_biomotionlab_ntroje_rub006_0024_scamper_poses_motion_seg2__motion,locomotion_run_jog_sprint,best_s128,contact_false_negative_rate,0.01181102358,0.03042233363,0.01861131005,regressed
locomotion_run_jog_sprint__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_biomotionlab_ntroje_rub006_0024_scamper_poses_motion_seg2__motion,locomotion_run_jog_sprint,best_s128,contact_false_positive_rate,0.1023622006,0.09055117518,-0.01181102544,improved
locomotion_run_jog_sprint__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_biomotionlab_ntroje_rub006_0024_scamper_poses_motion_seg2__motion,locomotion_run_jog_sprint,best_s128,contact_force_active_mean,39.64723206,40.6119194,0.9646873474,regressed
locomotion_run_jog_sprint__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_biomotionlab_ntroje_rub006_0024_scamper_poses_motion_seg2__motion,locomotion_run_jog_sprint,best_s128,contact_force_delta_mean,0.02222848497,0.04423266649,0.02200418152,regressed
locomotion_run_jog_sprint__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_biomotionlab_ntroje_rub006_0024_scamper_poses_motion_seg2__motion,locomotion_run_jog_sprint,best_s128,contact_force_excess_mean,0,0,0,same
locomotion_run_jog_sprint__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_biomotionlab_ntroje_rub006_0024_scamper_poses_motion_seg2__motion,locomotion_run_jog_sprint,best_s128,contact_force_peak,175.4985352,271.4736328,95.97509766,regressed
locomotion_run_jog_sprint__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_biomotionlab_ntroje_rub006_0024_scamper_poses_motion_seg2__motion,locomotion_run_jog_sprint,best_s128,contact_mismatch_rate,0.1141732261,0.1209735125,0.006800286472,regressed
locomotion_run_jog_sprint__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_biomotionlab_ntroje_rub006_0024_scamper_poses_motion_seg2__motion,locomotion_run_jog_sprint,best_s128,contact_switch_rate,0.01755014434,0.03868195042,0.02113180608,regressed
locomotion_run_jog_sprint__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_biomotionlab_ntroje_rub006_0024_scamper_poses_motion_seg2__motion,locomotion_run_jog_sprint,best_s128,control_delta_mean,0.1345260888,0.2477691174,0.1132430285,regressed
locomotion_run_jog_sprint__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_biomotionlab_ntroje_rub006_0024_scamper_poses_motion_seg2__motion,locomotion_run_jog_sprint,best_s128,ee_global_pos_error_mean,0.2317901552,0.1372380853,-0.0945520699,improved
locomotion_run_jog_sprint__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_biomotionlab_ntroje_rub006_0024_scamper_poses_motion_seg2__motion,locomotion_run_jog_sprint,best_s128,ee_global_rot_error_mean,1.033170581,0.5003806353,-0.5327899456,improved
locomotion_run_jog_sprint__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_biomotionlab_ntroje_rub006_0024_scamper_poses_motion_seg2__motion,locomotion_run_jog_sprint,best_s128,ee_local_pos_error_mean,0.0739383027,0.07098147273,-0.002956829965,improved
locomotion_run_jog_sprint__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_biomotionlab_ntroje_rub006_0024_scamper_poses_motion_seg2__motion,locomotion_run_jog_sprint,best_s128,ee_local_rot_error_mean,0.2648926079,0.2810451984,0.01615259051,regressed
locomotion_run_jog_sprint__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_biomotionlab_ntroje_rub006_0024_scamper_poses_motion_seg2__motion,locomotion_run_jog_sprint,best_s128,hand_global_pos_error_mean,0.3448813856,0.1842395961,-0.1606417894,improved
locomotion_run_jog_sprint__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_biomotionlab_ntroje_rub006_0024_scamper_poses_motion_seg2__motion,locomotion_run_jog_sprint,best_s128,hand_global_rot_error_mean,1.107744932,0.587890029,-0.5198549032,improved
locomotion_run_jog_sprint__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_biomotionlab_ntroje_rub006_0024_scamper_poses_motion_seg2__motion,locomotion_run_jog_sprint,best_s128,hand_local_pos_error_mean,0.08167001605,0.08829912543,0.006629109383,regressed
locomotion_run_jog_sprint__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_biomotionlab_ntroje_rub006_0024_scamper_poses_motion_seg2__motion,locomotion_run_jog_sprint,best_s128,hand_local_rot_error_mean,0.4124074876,0.4446316957,0.03222420812,regressed
locomotion_run_jog_sprint__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_biomotionlab_ntroje_rub006_0024_scamper_poses_motion_seg2__motion,locomotion_run_jog_sprint,best_s128,joint_acc_mean,51.83014679,91.78243256,39.95228577,regressed
locomotion_run_jog_sprint__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_biomotionlab_ntroje_rub006_0024_scamper_poses_motion_seg2__motion,locomotion_run_jog_sprint,best_s128,joint_jerk_mean,46.66414642,101.8549271,55.19078064,regressed
locomotion_run_jog_sprint__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_biomotionlab_ntroje_rub006_0024_scamper_poses_motion_seg2__motion,locomotion_run_jog_sprint,best_s128,joint_pos_error_mean,0.9099415541,0.9521536827,0.04221212864,regressed
locomotion_run_jog_sprint__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_biomotionlab_ntroje_rub006_0024_scamper_poses_motion_seg2__motion,locomotion_run_jog_sprint,best_s128,joint_vel_error_mean,1.906156421,3.205868959,1.299712539,regressed
locomotion_run_jog_sprint__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_biomotionlab_ntroje_rub006_0024_scamper_poses_motion_seg2__motion,locomotion_run_jog_sprint,best_s128,num_steps,1397,1397,0,same
locomotion_run_jog_sprint__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_biomotionlab_ntroje_rub006_0024_scamper_poses_motion_seg2__motion,locomotion_run_jog_sprint,best_s128,reference_contact_switch_rate,0.007521490101,0.007521490101,0,same
locomotion_run_jog_sprint__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_biomotionlab_ntroje_rub006_0024_scamper_poses_motion_seg2__motion,locomotion_run_jog_sprint,best_s128,root_pos_error_max,0.38013798,0.3277505338,-0.05238744617,improved
locomotion_run_jog_sprint__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_biomotionlab_ntroje_rub006_0024_scamper_poses_motion_seg2__motion,locomotion_run_jog_sprint,best_s128,root_pos_error_mean,0.1283876002,0.1083465964,-0.02004100382,improved
locomotion_run_jog_sprint__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_biomotionlab_ntroje_rub006_0024_scamper_poses_motion_seg2__motion,locomotion_run_jog_sprint,best_s128,root_rot_error_mean,0.9603107572,0.4104166925,-0.5498940647,improved
locomotion_run_jog_sprint__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_biomotionlab_ntroje_rub006_0024_scamper_poses_motion_seg2__motion,locomotion_run_jog_sprint,best_s128,score,-2.241988736,-1.73309027,0.5088984661,improved
locomotion_run_jog_sprint__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_biomotionlab_ntroje_rub006_0024_scamper_poses_motion_seg2__motion,locomotion_run_jog_sprint,best_s128,success,false,true,1,regressed
locomotion_run_jog_sprint__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_biomotionlab_ntroje_rub006_0024_scamper_poses_motion_seg2__motion,locomotion_run_jog_sprint,best_s128,success_current,false,true,1,improved
locomotion_run_jog_sprint__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_biomotionlab_ntroje_rub006_0024_scamper_poses_motion_seg2__motion,locomotion_run_jog_sprint,sweetpoint,_mpc_num_windows,,70,,missing
locomotion_run_jog_sprint__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_biomotionlab_ntroje_rub006_0024_scamper_poses_motion_seg2__motion,locomotion_run_jog_sprint,sweetpoint,action_delta_mean,0.3608197868,0.5104167461,0.1495969594,regressed
locomotion_run_jog_sprint__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_biomotionlab_ntroje_rub006_0024_scamper_poses_motion_seg2__motion,locomotion_run_jog_sprint,sweetpoint,bad_floor_contact_rate,0,0,0,same
locomotion_run_jog_sprint__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_biomotionlab_ntroje_rub006_0024_scamper_poses_motion_seg2__motion,locomotion_run_jog_sprint,sweetpoint,bad_floor_force_excess_mean,0,0,0,same
locomotion_run_jog_sprint__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_biomotionlab_ntroje_rub006_0024_scamper_poses_motion_seg2__motion,locomotion_run_jog_sprint,sweetpoint,bad_floor_force_mean,0,0,0,same
locomotion_run_jog_sprint__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_biomotionlab_ntroje_rub006_0024_scamper_poses_motion_seg2__motion,locomotion_run_jog_sprint,sweetpoint,body_global_pos_error_mean,0.1989025176,0.1127080172,-0.08619450033,improved
locomotion_run_jog_sprint__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_biomotionlab_ntroje_rub006_0024_scamper_poses_motion_seg2__motion,locomotion_run_jog_sprint,sweetpoint,body_global_rot_error_mean,1.02427578,0.369235158,-0.6550406218,improved
locomotion_run_jog_sprint__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_biomotionlab_ntroje_rub006_0024_scamper_poses_motion_seg2__motion,locomotion_run_jog_sprint,sweetpoint,body_local_pos_error_mean,0.04694728553,0.04482720047,-0.002120085061,improved
locomotion_run_jog_sprint__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_biomotionlab_ntroje_rub006_0024_scamper_poses_motion_seg2__motion,locomotion_run_jog_sprint,sweetpoint,body_local_rot_error_mean,0.2246115804,0.2218320668,-0.002779513597,improved
locomotion_run_jog_sprint__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_biomotionlab_ntroje_rub006_0024_scamper_poses_motion_seg2__motion,locomotion_run_jog_sprint,sweetpoint,contact_false_negative_rate,0.01181102358,0.02004294842,0.008231924847,regressed
locomotion_run_jog_sprint__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_biomotionlab_ntroje_rub006_0024_scamper_poses_motion_seg2__motion,locomotion_run_jog_sprint,sweetpoint,contact_false_positive_rate,0.1023622006,0.09699355811,-0.005368642509,improved
locomotion_run_jog_sprint__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_biomotionlab_ntroje_rub006_0024_scamper_poses_motion_seg2__motion,locomotion_run_jog_sprint,sweetpoint,contact_force_active_mean,39.64723206,40.11075592,0.4635238647,regressed
locomotion_run_jog_sprint__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_biomotionlab_ntroje_rub006_0024_scamper_poses_motion_seg2__motion,locomotion_run_jog_sprint,sweetpoint,contact_force_delta_mean,0.02222848497,0.0321049951,0.009876510128,regressed
locomotion_run_jog_sprint__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_biomotionlab_ntroje_rub006_0024_scamper_poses_motion_seg2__motion,locomotion_run_jog_sprint,sweetpoint,contact_force_excess_mean,0,0,0,same
locomotion_run_jog_sprint__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_biomotionlab_ntroje_rub006_0024_scamper_poses_motion_seg2__motion,locomotion_run_jog_sprint,sweetpoint,contact_force_peak,175.4985352,234.5904388,59.09190369,regressed
locomotion_run_jog_sprint__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_biomotionlab_ntroje_rub006_0024_scamper_poses_motion_seg2__motion,locomotion_run_jog_sprint,sweetpoint,contact_mismatch_rate,0.1141732261,0.1170365065,0.002863280475,regressed
locomotion_run_jog_sprint__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_biomotionlab_ntroje_rub006_0024_scamper_poses_motion_seg2__motion,locomotion_run_jog_sprint,sweetpoint,contact_switch_rate,0.01755014434,0.01826647669,0.0007163323462,regressed
locomotion_run_jog_sprint__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_biomotionlab_ntroje_rub006_0024_scamper_poses_motion_seg2__motion,locomotion_run_jog_sprint,sweetpoint,control_delta_mean,0.1345260888,0.2049182206,0.07039213181,regressed
locomotion_run_jog_sprint__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_biomotionlab_ntroje_rub006_0024_scamper_poses_motion_seg2__motion,locomotion_run_jog_sprint,sweetpoint,ee_global_pos_error_mean,0.2317901552,0.1188987046,-0.1128914505,improved
locomotion_run_jog_sprint__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_biomotionlab_ntroje_rub006_0024_scamper_poses_motion_seg2__motion,locomotion_run_jog_sprint,sweetpoint,ee_global_rot_error_mean,1.033170581,0.3987841308,-0.6343864501,improved
locomotion_run_jog_sprint__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_biomotionlab_ntroje_rub006_0024_scamper_poses_motion_seg2__motion,locomotion_run_jog_sprint,sweetpoint,ee_local_pos_error_mean,0.0739383027,0.06647771597,-0.007460586727,improved
locomotion_run_jog_sprint__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_biomotionlab_ntroje_rub006_0024_scamper_poses_motion_seg2__motion,locomotion_run_jog_sprint,sweetpoint,ee_local_rot_error_mean,0.2648926079,0.2715986967,0.006706088781,regressed
locomotion_run_jog_sprint__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_biomotionlab_ntroje_rub006_0024_scamper_poses_motion_seg2__motion,locomotion_run_jog_sprint,sweetpoint,hand_global_pos_error_mean,0.3448813856,0.1447981298,-0.2000832558,improved
locomotion_run_jog_sprint__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_biomotionlab_ntroje_rub006_0024_scamper_poses_motion_seg2__motion,locomotion_run_jog_sprint,sweetpoint,hand_global_rot_error_mean,1.107744932,0.5039206743,-0.6038242579,improved
locomotion_run_jog_sprint__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_biomotionlab_ntroje_rub006_0024_scamper_poses_motion_seg2__motion,locomotion_run_jog_sprint,sweetpoint,hand_local_pos_error_mean,0.08167001605,0.08513979614,0.003469780087,regressed
locomotion_run_jog_sprint__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_biomotionlab_ntroje_rub006_0024_scamper_poses_motion_seg2__motion,locomotion_run_jog_sprint,sweetpoint,hand_local_rot_error_mean,0.4124074876,0.428617686,0.0162101984,regressed
locomotion_run_jog_sprint__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_biomotionlab_ntroje_rub006_0024_scamper_poses_motion_seg2__motion,locomotion_run_jog_sprint,sweetpoint,joint_acc_mean,51.83014679,75.49875641,23.66860962,regressed
locomotion_run_jog_sprint__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_biomotionlab_ntroje_rub006_0024_scamper_poses_motion_seg2__motion,locomotion_run_jog_sprint,sweetpoint,joint_jerk_mean,46.66414642,80.21381378,33.54966736,regressed
locomotion_run_jog_sprint__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_biomotionlab_ntroje_rub006_0024_scamper_poses_motion_seg2__motion,locomotion_run_jog_sprint,sweetpoint,joint_pos_error_mean,0.9099415541,0.9314974546,0.02155590057,regressed
locomotion_run_jog_sprint__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_biomotionlab_ntroje_rub006_0024_scamper_poses_motion_seg2__motion,locomotion_run_jog_sprint,sweetpoint,joint_vel_error_mean,1.906156421,2.694405079,0.7882486582,regressed
locomotion_run_jog_sprint__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_biomotionlab_ntroje_rub006_0024_scamper_poses_motion_seg2__motion,locomotion_run_jog_sprint,sweetpoint,num_steps,1397,1397,0,same
locomotion_run_jog_sprint__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_biomotionlab_ntroje_rub006_0024_scamper_poses_motion_seg2__motion,locomotion_run_jog_sprint,sweetpoint,reference_contact_switch_rate,0.007521490101,0.007521490101,0,same
locomotion_run_jog_sprint__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_biomotionlab_ntroje_rub006_0024_scamper_poses_motion_seg2__motion,locomotion_run_jog_sprint,sweetpoint,root_pos_error_max,0.38013798,0.2850906849,-0.09504729509,improved
locomotion_run_jog_sprint__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_biomotionlab_ntroje_rub006_0024_scamper_poses_motion_seg2__motion,locomotion_run_jog_sprint,sweetpoint,root_pos_error_mean,0.1283876002,0.1004346386,-0.02795296162,improved
locomotion_run_jog_sprint__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_biomotionlab_ntroje_rub006_0024_scamper_poses_motion_seg2__motion,locomotion_run_jog_sprint,sweetpoint,root_rot_error_mean,0.9603107572,0.2902072072,-0.67010355,improved
locomotion_run_jog_sprint__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_biomotionlab_ntroje_rub006_0024_scamper_poses_motion_seg2__motion,locomotion_run_jog_sprint,sweetpoint,score,-2.241988736,-1.533206362,0.7087823741,improved
locomotion_run_jog_sprint__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_biomotionlab_ntroje_rub006_0024_scamper_poses_motion_seg2__motion,locomotion_run_jog_sprint,sweetpoint,success,false,true,1,regressed
locomotion_run_jog_sprint__amass_lafan_qingtong_amass_filtered_0_05_40k_segmented_2k_origin_interp10_npz_biomotionlab_ntroje_rub006_0024_scamper_poses_motion_seg2__motion,locomotion_run_jog_sprint,sweetpoint,success_current,false,true,1,improved
jump_hop__sonic_filtered_220705__jump_002_a017,jump_hop,best_s128,_mpc_num_windows,,97,,missing
jump_hop__sonic_filtered_220705__jump_002_a017,jump_hop,best_s128,action_delta_mean,0.3352647126,0.4103224874,0.07505777478,regressed
jump_hop__sonic_filtered_220705__jump_002_a017,jump_hop,best_s128,bad_floor_contact_rate,0,0,0,same
jump_hop__sonic_filtered_220705__jump_002_a017,jump_hop,best_s128,bad_floor_force_excess_mean,0,0,0,same
jump_hop__sonic_filtered_220705__jump_002_a017,jump_hop,best_s128,bad_floor_force_mean,0,0,0,same
jump_hop__sonic_filtered_220705__jump_002_a017,jump_hop,best_s128,body_global_pos_error_mean,0.1372751445,0.07874771953,-0.05852742493,improved
jump_hop__sonic_filtered_220705__jump_002_a017,jump_hop,best_s128,body_global_rot_error_mean,0.2128738165,0.1001863927,-0.1126874238,improved
jump_hop__sonic_filtered_220705__jump_002_a017,jump_hop,best_s128,body_local_pos_error_mean,0.01640236005,0.01777092926,0.00136856921,regressed
jump_hop__sonic_filtered_220705__jump_002_a017,jump_hop,best_s128,body_local_rot_error_mean,0.07892975211,0.0867009908,0.007771238685,regressed
jump_hop__sonic_filtered_220705__jump_002_a017,jump_hop,best_s128,contact_false_negative_rate,0.004639175255,0.01443298999,0.009793814737,regressed
jump_hop__sonic_filtered_220705__jump_002_a017,jump_hop,best_s128,contact_false_positive_rate,0.08015464246,0.07886598259,-0.001288659871,improved
jump_hop__sonic_filtered_220705__jump_002_a017,jump_hop,best_s128,contact_force_active_mean,45.65135574,46.32991028,0.6785545349,regressed
jump_hop__sonic_filtered_220705__jump_002_a017,jump_hop,best_s128,contact_force_delta_mean,0.03876583651,0.04807145149,0.009305614978,regressed
jump_hop__sonic_filtered_220705__jump_002_a017,jump_hop,best_s128,contact_force_excess_mean,2.791703082e-06,9.487346688e-05,9.20817638e-05,regressed
jump_hop__sonic_filtered_220705__jump_002_a017,jump_hop,best_s128,contact_force_peak,303.2495422,345.394104,42.14456177,regressed
jump_hop__sonic_filtered_220705__jump_002_a017,jump_hop,best_s128,contact_mismatch_rate,0.08479382098,0.09329897165,0.008505150676,regressed
jump_hop__sonic_filtered_220705__jump_002_a017,jump_hop,best_s128,contact_switch_rate,0.02630221844,0.03300670534,0.006704486907,regressed
jump_hop__sonic_filtered_220705__jump_002_a017,jump_hop,best_s128,control_delta_mean,0.1275163293,0.1631891876,0.03567285836,regressed
jump_hop__sonic_filtered_220705__jump_002_a017,jump_hop,best_s128,ee_global_pos_error_mean,0.1349797994,0.08348657191,-0.05149322748,improved
jump_hop__sonic_filtered_220705__jump_002_a017,jump_hop,best_s128,ee_global_rot_error_mean,0.2218298614,0.114447169,-0.1073826924,improved
jump_hop__sonic_filtered_220705__jump_002_a017,jump_hop,best_s128,ee_local_pos_error_mean,0.0254911948,0.02751253173,0.002021336928,regressed
jump_hop__sonic_filtered_220705__jump_002_a017,jump_hop,best_s128,ee_local_rot_error_mean,0.09263636917,0.09885083884,0.006214469671,regressed
jump_hop__sonic_filtered_220705__jump_002_a017,jump_hop,best_s128,hand_global_pos_error_mean,0.1438593864,0.08205680549,-0.06180258095,improved
jump_hop__sonic_filtered_220705__jump_002_a017,jump_hop,best_s128,hand_global_rot_error_mean,0.2447130531,0.1605137736,-0.08419927955,improved
jump_hop__sonic_filtered_220705__jump_002_a017,jump_hop,best_s128,hand_local_pos_error_mean,0.03016348928,0.03188978508,0.001726295799,regressed
jump_hop__sonic_filtered_220705__jump_002_a017,jump_hop,best_s128,hand_local_rot_error_mean,0.1401441097,0.1486275047,0.00848339498,regressed
jump_hop__sonic_filtered_220705__jump_002_a017,jump_hop,best_s128,joint_acc_mean,83.08861542,91.83215332,8.743537903,regressed
jump_hop__sonic_filtered_220705__jump_002_a017,jump_hop,best_s128,joint_jerk_mean,87.93183136,103.4454193,15.51358795,regressed
jump_hop__sonic_filtered_220705__jump_002_a017,jump_hop,best_s128,joint_pos_error_mean,0.3227838874,0.3403604925,0.01757660508,regressed
jump_hop__sonic_filtered_220705__jump_002_a017,jump_hop,best_s128,joint_vel_error_mean,2.359413385,2.676877022,0.3174636364,regressed
jump_hop__sonic_filtered_220705__jump_002_a017,jump_hop,best_s128,num_steps,1940,1940,0,same
jump_hop__sonic_filtered_220705__jump_002_a017,jump_hop,best_s128,reference_contact_switch_rate,0.01289324462,0.01289324462,0,same
jump_hop__sonic_filtered_220705__jump_002_a017,jump_hop,best_s128,root_pos_error_max,0.3451073468,0.2659436166,-0.07916373014,improved
jump_hop__sonic_filtered_220705__jump_002_a017,jump_hop,best_s128,root_pos_error_mean,0.1370043159,0.07442315668,-0.06258115917,improved
jump_hop__sonic_filtered_220705__jump_002_a017,jump_hop,best_s128,root_rot_error_mean,0.1917561591,0.06301899254,-0.1287371665,improved
jump_hop__sonic_filtered_220705__jump_002_a017,jump_hop,best_s128,score,-1.23615785,-0.9810878903,0.2550699599,improved
jump_hop__sonic_filtered_220705__jump_002_a017,jump_hop,best_s128,success,true,true,0,same
jump_hop__sonic_filtered_220705__jump_002_a017,jump_hop,best_s128,success_current,true,true,0,same
jump_hop__sonic_filtered_220705__jump_002_a017,jump_hop,sweetpoint,_mpc_num_windows,,97,,missing
jump_hop__sonic_filtered_220705__jump_002_a017,jump_hop,sweetpoint,action_delta_mean,0.3352647126,0.3874002099,0.05213549733,regressed
jump_hop__sonic_filtered_220705__jump_002_a017,jump_hop,sweetpoint,bad_floor_contact_rate,0,0,0,same
jump_hop__sonic_filtered_220705__jump_002_a017,jump_hop,sweetpoint,bad_floor_force_excess_mean,0,0,0,same
jump_hop__sonic_filtered_220705__jump_002_a017,jump_hop,sweetpoint,bad_floor_force_mean,0,0,0,same
jump_hop__sonic_filtered_220705__jump_002_a017,jump_hop,sweetpoint,body_global_pos_error_mean,0.1372751445,0.05157991871,-0.08569522575,improved
