motion_name,samples,iterations,horizon,control,knot_count,root_pos_sigma,root_rot_sigma,joint_sigma,seed,status,exit_code,duration_sec,output_dir,metrics_path,reference_metrics_path,motion,method,checkpoint,device,max_steps,command,error,metric_num_steps,metric_score,metric_success,metric_root_pos_error_mean,metric_root_pos_error_max,metric_root_rot_error_mean,metric_joint_pos_error_mean,metric_joint_vel_error_mean,metric_body_global_pos_error_mean,metric_body_global_rot_error_mean,metric_body_local_pos_error_mean,metric_body_local_rot_error_mean,metric_ee_global_pos_error_mean,metric_ee_global_rot_error_mean,metric_ee_local_pos_error_mean,metric_ee_local_rot_error_mean,metric_hand_global_pos_error_mean,metric_hand_global_rot_error_mean,metric_hand_local_pos_error_mean,metric_hand_local_rot_error_mean,metric_contact_mismatch_rate,metric_contact_false_positive_rate,metric_contact_false_negative_rate,metric_contact_switch_rate,metric_reference_contact_switch_rate,metric_contact_force_active_mean,metric_contact_force_peak,metric_contact_force_excess_mean,metric_contact_force_delta_mean,metric_bad_floor_contact_rate,metric_bad_floor_force_mean,metric_bad_floor_force_excess_mean,metric_action_delta_mean,metric_control_delta_mean,metric_joint_acc_mean,metric_joint_jerk_mean,ref_score,delta_score,ref_root_pos_error_mean,delta_root_pos_error_mean,ref_body_global_pos_error_mean,delta_body_global_pos_error_mean,ref_ee_global_pos_error_mean,delta_ee_global_pos_error_mean,ref_ee_local_pos_error_mean,delta_ee_local_pos_error_mean,ref_contact_mismatch_rate,delta_contact_mismatch_rate,ref_control_delta_mean,delta_control_delta_mean,ref_joint_acc_mean,delta_joint_acc_mean,mpc_preset,mpc_num_samples,mpc_num_iterations,mpc_planning_horizon_steps,mpc_control_steps,mpc_sampling_mode,mpc_knot_count,mpc_use_warm_start,mpc_warm_start_source,mpc_warm_start_decay,mpc_elite_frac,mpc_temperature,mpc_root_pos_sigma,mpc_root_rot_sigma,mpc_joint_sigma,mpc_min_root_pos_sigma,mpc_min_root_rot_sigma,mpc_min_joint_sigma,mpc_sigma_decay,mpc_smooth_passes,mpc_command_reg_weight,mpc_command_smooth_weight,mpc_reward_weight_source,mpc_acceptance_gate,mpc_guided_candidate,mpc_final_scores_mean,mpc_final_scores_max,mpc_accepted,mpc_used_baseline_fallback,mpc_num_windows,mpc_accepted_windows,mpc_final_candidate_score,mpc_final_baseline_score,mpc_guided_joint_clip,mpc_guided_joint_gain,mpc_guided_root_pos_clip,mpc_guided_root_pos_gain,mpc_guided_root_rot_clip,mpc_guided_root_rot_gain
jump,512,1,40,20,8,0.04,0.1,0.18,0,ok,0,117.43,outputs/g1_wbc_mechanism_20260623/stage_b_structure/iterations/jump/jump_s512_i1_h40_c20_k8_sig0p04_0p1_0p18_seed0,outputs/g1_wbc_mechanism_20260623/stage_b_structure/iterations/jump/jump_s512_i1_h40_c20_k8_sig0p04_0p1_0p18_seed0/metrics.json,/home/wujs/Projects/BrainStorm/Learning/RL/model-based/g1_wbc_testbed_motion_package_20260617/outputs/spider/jump/g1_wbc_joint_global/metrics.json,/home/wujs/Projects/BrainStorm/Learning/RL/model-based/g1_wbc_testbed_motion_package_20260617/input_motions/jump/motion.npz,g1_wbc_joint_global,/home/wujs/Projects/BrainStorm/Learning/RL/model-based/wxy/0608_ckpt_bc/model_8000.pt,cuda:0,800,/home/wujs/Projects/BrainStorm/Learning/RL/model-based/spider/.venv/bin/python -m spider.tasks.g1_wbc.evaluate --motion /home/wujs/Projects/BrainStorm/Learning/RL/model-based/g1_wbc_testbed_motion_package_20260617/input_motions/jump/motion.npz --motion-type isaaclab --checkpoint bc --method g1_wbc_joint_global --max-steps 800 --device cuda:0 --output-dir outputs/g1_wbc_mechanism_20260623/stage_b_structure/iterations/jump/jump_s512_i1_h40_c20_k8_sig0p04_0p1_0p18_seed0 --mpc-preset aggressive --mpc-sampling-mode knot --mpc-knot-count 8 --mpc-samples 512 --mpc-iterations 1 --mpc-planning-horizon-steps 40 --mpc-control-steps 20 --mpc-temperature 0.7 --mpc-root-pos-sigma 0.04 --mpc-root-rot-sigma 0.1 --mpc-joint-sigma 0.18 --mpc-smooth-passes 0 --mpc-command-reg-weight 0.0 --mpc-command-smooth-weight 0.0 --mpc-guided-root-pos-gain 0.50 --mpc-guided-root-rot-gain 0.50 --mpc-guided-joint-gain 0.50 --mpc-guided-root-pos-clip 0.05 --mpc-guided-root-rot-clip 0.12 --mpc-guided-joint-clip 0.35 --mpc-guided-candidate --mpc-acceptance-gate --mpc-reward-weights ../g1_wbc_testbed_motion_package_20260617/metadata/g1_wbc_reward_weights_method_specific_v14_20260612.json --nconmax-per-env 512 --njmax-per-env 2048 --seed 0,,800.0,-2.585824638605118,False,0.14391282200813293,0.4846557378768921,0.16026610136032104,0.7083609104156494,7.058767318725586,0.15064336359500885,0.22145843505859375,0.0331132747232914,0.1893429309129715,0.15480774641036987,0.2531157433986664,0.05139809474349022,0.22906646132469177,0.14852438867092133,0.31400206685066223,0.04712003469467163,0.31615957617759705,0.3556250035762787,0.32499998807907104,0.0306249987334013,0.048811014741659164,0.042553193867206573,96.32862091064453,1060.142333984375,0.020136451348662376,0.16320981085300446,0.0,0.0,0.0,1.1853970289230347,0.5078130960464478,244.7021484375,300.8671569824219,-2.078044440969825,-0.5077801976352929,0.04248392954468727,0.10142889246344566,0.05304131656885147,0.09760204702615738,0.06079898029565811,0.09400876611471176,0.03966686874628067,0.011731225997209549,0.35499998927116394,0.0006250143051147461,0.3372446894645691,0.17056840658187866,191.8719940185547,52.83015441894531,aggressive,512,1,40,20,knot,8,False,best,1.0,0.125,0.7,0.04,0.1,0.18,0.002,0.004,0.008,0.75,0,0.0,0.0,/home/wujs/Projects/BrainStorm/Learning/RL/model-based/g1_wbc_testbed_motion_package_20260617/metadata/g1_wbc_reward_weights_method_specific_v14_20260612.json,True,True,-20.183250427246094,-14.60041332244873,True,False,40,40,-15.590103149414062,-110.0865249633789,0.35,0.5,0.05,0.5,0.12,0.5
jump,512,3,40,20,8,0.04,0.1,0.18,0,ok,0,276.892,outputs/g1_wbc_mechanism_20260623/stage_b_structure/iterations/jump/jump_s512_i3_h40_c20_k8_sig0p04_0p1_0p18_seed0,outputs/g1_wbc_mechanism_20260623/stage_b_structure/iterations/jump/jump_s512_i3_h40_c20_k8_sig0p04_0p1_0p18_seed0/metrics.json,/home/wujs/Projects/BrainStorm/Learning/RL/model-based/g1_wbc_testbed_motion_package_20260617/outputs/spider/jump/g1_wbc_joint_global/metrics.json,/home/wujs/Projects/BrainStorm/Learning/RL/model-based/g1_wbc_testbed_motion_package_20260617/input_motions/jump/motion.npz,g1_wbc_joint_global,/home/wujs/Projects/BrainStorm/Learning/RL/model-based/wxy/0608_ckpt_bc/model_8000.pt,cuda:0,800,/home/wujs/Projects/BrainStorm/Learning/RL/model-based/spider/.venv/bin/python -m spider.tasks.g1_wbc.evaluate --motion /home/wujs/Projects/BrainStorm/Learning/RL/model-based/g1_wbc_testbed_motion_package_20260617/input_motions/jump/motion.npz --motion-type isaaclab --checkpoint bc --method g1_wbc_joint_global --max-steps 800 --device cuda:0 --output-dir outputs/g1_wbc_mechanism_20260623/stage_b_structure/iterations/jump/jump_s512_i3_h40_c20_k8_sig0p04_0p1_0p18_seed0 --mpc-preset aggressive --mpc-sampling-mode knot --mpc-knot-count 8 --mpc-samples 512 --mpc-iterations 3 --mpc-planning-horizon-steps 40 --mpc-control-steps 20 --mpc-temperature 0.7 --mpc-root-pos-sigma 0.04 --mpc-root-rot-sigma 0.1 --mpc-joint-sigma 0.18 --mpc-smooth-passes 0 --mpc-command-reg-weight 0.0 --mpc-command-smooth-weight 0.0 --mpc-guided-root-pos-gain 0.50 --mpc-guided-root-rot-gain 0.50 --mpc-guided-joint-gain 0.50 --mpc-guided-root-pos-clip 0.05 --mpc-guided-root-rot-clip 0.12 --mpc-guided-joint-clip 0.35 --mpc-guided-candidate --mpc-acceptance-gate --mpc-reward-weights ../g1_wbc_testbed_motion_package_20260617/metadata/g1_wbc_reward_weights_method_specific_v14_20260612.json --nconmax-per-env 512 --njmax-per-env 2048 --seed 0,,800.0,-1.9812086172401906,True,0.04036654531955719,0.13215070962905884,0.08850175887346268,0.6163893342018127,5.64578914642334,0.04877167567610741,0.14228442311286926,0.024923181161284447,0.14237265288829803,0.0561179518699646,0.1713230311870575,0.039014946669340134,0.1784759759902954,0.05165021866559982,0.22840772569179535,0.03435689955949783,0.23727744817733765,0.3412500023841858,0.3243750035762787,0.016874998807907104,0.04505632072687149,0.042553193867206573,79.73963165283203,532.607666015625,0.005721177905797958,0.15152046084403992,0.0,0.0,0.0,0.9867184162139893,0.4162837266921997,212.61553955078125,266.2362060546875,-2.078044440969825,0.09683582372963428,0.04248392954468727,-0.002117384225130081,0.05304131656885147,-0.004269640892744064,0.06079898029565811,-0.004681028425693512,0.03966686874628067,-0.0006519220769405365,0.35499998927116394,-0.01374998688697815,0.3372446894645691,0.07903903722763062,191.8719940185547,20.743545532226562,aggressive,512,3,40,20,knot,8,False,best,1.0,0.125,0.7,0.04,0.1,0.18,0.002,0.004,0.008,0.75,0,0.0,0.0,/home/wujs/Projects/BrainStorm/Learning/RL/model-based/g1_wbc_testbed_motion_package_20260617/metadata/g1_wbc_reward_weights_method_specific_v14_20260612.json,True,True,-8.645711898803711,-7.327281951904297,True,False,40,40,-7.429880142211914,-108.39685821533203,0.35,0.5,0.05,0.5,0.12,0.5
