motion_name,samples,iterations,horizon,control,knot_count,root_pos_sigma,root_rot_sigma,joint_sigma,seed,status,exit_code,duration_sec,output_dir,metrics_path,reference_metrics_path,motion,method,checkpoint,device,max_steps,command,error,metric_num_steps,metric_score,metric_success,metric_root_pos_error_mean,metric_root_pos_error_max,metric_root_rot_error_mean,metric_joint_pos_error_mean,metric_joint_vel_error_mean,metric_body_global_pos_error_mean,metric_body_global_rot_error_mean,metric_body_local_pos_error_mean,metric_body_local_rot_error_mean,metric_ee_global_pos_error_mean,metric_ee_global_rot_error_mean,metric_ee_local_pos_error_mean,metric_ee_local_rot_error_mean,metric_hand_global_pos_error_mean,metric_hand_global_rot_error_mean,metric_hand_local_pos_error_mean,metric_hand_local_rot_error_mean,metric_contact_mismatch_rate,metric_contact_false_positive_rate,metric_contact_false_negative_rate,metric_contact_switch_rate,metric_reference_contact_switch_rate,metric_contact_force_active_mean,metric_contact_force_peak,metric_contact_force_excess_mean,metric_contact_force_delta_mean,metric_bad_floor_contact_rate,metric_bad_floor_force_mean,metric_bad_floor_force_excess_mean,metric_action_delta_mean,metric_control_delta_mean,metric_joint_acc_mean,metric_joint_jerk_mean,ref_score,delta_score,ref_root_pos_error_mean,delta_root_pos_error_mean,ref_body_global_pos_error_mean,delta_body_global_pos_error_mean,ref_ee_global_pos_error_mean,delta_ee_global_pos_error_mean,ref_ee_local_pos_error_mean,delta_ee_local_pos_error_mean,ref_contact_mismatch_rate,delta_contact_mismatch_rate,ref_control_delta_mean,delta_control_delta_mean,ref_joint_acc_mean,delta_joint_acc_mean,mpc_preset,mpc_num_samples,mpc_num_iterations,mpc_planning_horizon_steps,mpc_control_steps,mpc_sampling_mode,mpc_knot_count,mpc_use_warm_start,mpc_warm_start_source,mpc_warm_start_decay,mpc_elite_frac,mpc_temperature,mpc_root_pos_sigma,mpc_root_rot_sigma,mpc_joint_sigma,mpc_min_root_pos_sigma,mpc_min_root_rot_sigma,mpc_min_joint_sigma,mpc_sigma_decay,mpc_smooth_passes,mpc_command_reg_weight,mpc_command_smooth_weight,mpc_reward_weight_source,mpc_acceptance_gate,mpc_guided_candidate,mpc_final_scores_mean,mpc_final_scores_max,mpc_accepted,mpc_used_baseline_fallback,mpc_num_windows,mpc_accepted_windows,mpc_final_candidate_score,mpc_final_baseline_score,mpc_guided_joint_clip,mpc_guided_joint_gain,mpc_guided_root_pos_clip,mpc_guided_root_pos_gain,mpc_guided_root_rot_clip,mpc_guided_root_rot_gain
jump,128,2,40,20,8,0.04,0.1,0.18,0,ok,0,112.363,outputs/g1_wbc_mechanism_20260623/stage_c_mechanisms/command_smooth0001/jump/jump_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0,outputs/g1_wbc_mechanism_20260623/stage_c_mechanisms/command_smooth0001/jump/jump_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0/metrics.json,/home/wujs/Projects/BrainStorm/Learning/RL/model-based/g1_wbc_testbed_motion_package_20260617/outputs/spider/jump/g1_wbc_joint_global/metrics.json,/home/wujs/Projects/BrainStorm/Learning/RL/model-based/g1_wbc_testbed_motion_package_20260617/input_motions/jump/motion.npz,g1_wbc_joint_global,/home/wujs/Projects/BrainStorm/Learning/RL/model-based/wxy/0608_ckpt_bc/model_8000.pt,cuda:0,800,/home/wujs/Projects/BrainStorm/Learning/RL/model-based/spider/.venv/bin/python -m spider.tasks.g1_wbc.evaluate --motion /home/wujs/Projects/BrainStorm/Learning/RL/model-based/g1_wbc_testbed_motion_package_20260617/input_motions/jump/motion.npz --motion-type isaaclab --checkpoint bc --method g1_wbc_joint_global --max-steps 800 --device cuda:0 --output-dir outputs/g1_wbc_mechanism_20260623/stage_c_mechanisms/command_smooth0001/jump/jump_s128_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0 --mpc-preset aggressive --mpc-sampling-mode knot --mpc-knot-count 8 --mpc-samples 128 --mpc-iterations 2 --mpc-planning-horizon-steps 40 --mpc-control-steps 20 --mpc-temperature 0.7 --mpc-root-pos-sigma 0.04 --mpc-root-rot-sigma 0.1 --mpc-joint-sigma 0.18 --mpc-smooth-passes 0 --mpc-command-reg-weight 0.0 --mpc-command-smooth-weight 0.0001 --mpc-guided-root-pos-gain 0.50 --mpc-guided-root-rot-gain 0.50 --mpc-guided-joint-gain 0.50 --mpc-guided-root-pos-clip 0.05 --mpc-guided-root-rot-clip 0.12 --mpc-guided-joint-clip 0.35 --mpc-guided-candidate --mpc-acceptance-gate --mpc-reward-weights ../g1_wbc_testbed_motion_package_20260617/metadata/g1_wbc_reward_weights_method_specific_v14_20260612.json --nconmax-per-env 512 --njmax-per-env 2048 --seed 0,,800.0,-2.182028009742498,False,0.06398884207010269,0.18250831961631775,0.12312249839305878,0.6548312902450562,6.252015113830566,0.07190265506505966,0.1784399449825287,0.027336521074175835,0.16125160455703735,0.07911983877420425,0.20407935976982117,0.04245432838797569,0.19816654920578003,0.07504046708345413,0.2572632431983948,0.03928488492965698,0.26216575503349304,0.351874977350235,0.32624998688697815,0.025624999776482582,0.0538172721862793,0.042553193867206573,73.64025115966797,654.116455078125,0.00522569427266717,0.14747139811515808,0.0,0.0,0.0,1.0973151922225952,0.467460960149765,225.0083770751953,276.5101623535156,-2.078044440969825,-0.10398356877267334,0.04248392954468727,0.02150491252541542,0.05304131656885147,0.01886133849620819,0.06079898029565811,0.018320858478546143,0.03966686874628067,0.0027874596416950226,0.35499998927116394,-0.003125011920928955,0.3372446894645691,0.13021627068519592,191.8719940185547,33.136383056640625,aggressive,128,2,40,20,knot,8,False,best,1.0,0.125,0.7,0.04,0.1,0.18,0.002,0.004,0.008,0.75,0,0.0,0.0001,/home/wujs/Projects/BrainStorm/Learning/RL/model-based/g1_wbc_testbed_motion_package_20260617/metadata/g1_wbc_reward_weights_method_specific_v14_20260612.json,True,True,-11.982560157775879,-8.804394721984863,True,False,40,40,-9.572526931762695,-109.50965881347656,0.35,0.5,0.05,0.5,0.12,0.5
jump,256,2,40,20,8,0.04,0.1,0.18,0,ok,0,135.911,outputs/g1_wbc_mechanism_20260623/stage_c_mechanisms/command_smooth0001/jump/jump_s256_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0,outputs/g1_wbc_mechanism_20260623/stage_c_mechanisms/command_smooth0001/jump/jump_s256_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0/metrics.json,/home/wujs/Projects/BrainStorm/Learning/RL/model-based/g1_wbc_testbed_motion_package_20260617/outputs/spider/jump/g1_wbc_joint_global/metrics.json,/home/wujs/Projects/BrainStorm/Learning/RL/model-based/g1_wbc_testbed_motion_package_20260617/input_motions/jump/motion.npz,g1_wbc_joint_global,/home/wujs/Projects/BrainStorm/Learning/RL/model-based/wxy/0608_ckpt_bc/model_8000.pt,cuda:0,800,/home/wujs/Projects/BrainStorm/Learning/RL/model-based/spider/.venv/bin/python -m spider.tasks.g1_wbc.evaluate --motion /home/wujs/Projects/BrainStorm/Learning/RL/model-based/g1_wbc_testbed_motion_package_20260617/input_motions/jump/motion.npz --motion-type isaaclab --checkpoint bc --method g1_wbc_joint_global --max-steps 800 --device cuda:0 --output-dir outputs/g1_wbc_mechanism_20260623/stage_c_mechanisms/command_smooth0001/jump/jump_s256_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0 --mpc-preset aggressive --mpc-sampling-mode knot --mpc-knot-count 8 --mpc-samples 256 --mpc-iterations 2 --mpc-planning-horizon-steps 40 --mpc-control-steps 20 --mpc-temperature 0.7 --mpc-root-pos-sigma 0.04 --mpc-root-rot-sigma 0.1 --mpc-joint-sigma 0.18 --mpc-smooth-passes 0 --mpc-command-reg-weight 0.0 --mpc-command-smooth-weight 0.0001 --mpc-guided-root-pos-gain 0.50 --mpc-guided-root-rot-gain 0.50 --mpc-guided-joint-gain 0.50 --mpc-guided-root-pos-clip 0.05 --mpc-guided-root-rot-clip 0.12 --mpc-guided-joint-clip 0.35 --mpc-guided-candidate --mpc-acceptance-gate --mpc-reward-weights ../g1_wbc_testbed_motion_package_20260617/metadata/g1_wbc_reward_weights_method_specific_v14_20260612.json --nconmax-per-env 512 --njmax-per-env 2048 --seed 0,,800.0,-2.2210212908685207,False,0.06269985437393188,0.2343987077474594,0.10387266427278519,0.6431069374084473,6.13870096206665,0.07029450684785843,0.16828277707099915,0.027454227209091187,0.16090667247772217,0.0772593691945076,0.19613441824913025,0.042683765292167664,0.19951336085796356,0.07223793864250183,0.2538311779499054,0.03937729820609093,0.2663325071334839,0.36812499165534973,0.3375000059604645,0.0306249987334013,0.05131414532661438,0.042553193867206573,78.76158142089844,558.8138427734375,0.006114548537880182,0.15097682178020477,0.0,0.0,0.0,1.034346342086792,0.4396909475326538,221.48550415039062,278.88677978515625,-2.078044440969825,-0.14297684989869586,0.04248392954468727,0.020215924829244614,0.05304131656885147,0.017253190279006958,0.06079898029565811,0.016460388898849487,0.03966686874628067,0.0030168965458869934,0.35499998927116394,0.013125002384185791,0.3372446894645691,0.10244625806808472,191.8719940185547,29.613510131835938,aggressive,256,2,40,20,knot,8,False,best,1.0,0.125,0.7,0.04,0.1,0.18,0.002,0.004,0.008,0.75,0,0.0,0.0001,/home/wujs/Projects/BrainStorm/Learning/RL/model-based/g1_wbc_testbed_motion_package_20260617/metadata/g1_wbc_reward_weights_method_specific_v14_20260612.json,True,True,-11.988127708435059,-9.039604187011719,True,False,40,40,-9.318524360656738,-111.58167266845703,0.35,0.5,0.05,0.5,0.12,0.5
jump,512,2,40,20,8,0.04,0.1,0.18,0,ok,0,175.374,outputs/g1_wbc_mechanism_20260623/stage_c_mechanisms/command_smooth0001/jump/jump_s512_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0,outputs/g1_wbc_mechanism_20260623/stage_c_mechanisms/command_smooth0001/jump/jump_s512_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0/metrics.json,/home/wujs/Projects/BrainStorm/Learning/RL/model-based/g1_wbc_testbed_motion_package_20260617/outputs/spider/jump/g1_wbc_joint_global/metrics.json,/home/wujs/Projects/BrainStorm/Learning/RL/model-based/g1_wbc_testbed_motion_package_20260617/input_motions/jump/motion.npz,g1_wbc_joint_global,/home/wujs/Projects/BrainStorm/Learning/RL/model-based/wxy/0608_ckpt_bc/model_8000.pt,cuda:0,800,/home/wujs/Projects/BrainStorm/Learning/RL/model-based/spider/.venv/bin/python -m spider.tasks.g1_wbc.evaluate --motion /home/wujs/Projects/BrainStorm/Learning/RL/model-based/g1_wbc_testbed_motion_package_20260617/input_motions/jump/motion.npz --motion-type isaaclab --checkpoint bc --method g1_wbc_joint_global --max-steps 800 --device cuda:0 --output-dir outputs/g1_wbc_mechanism_20260623/stage_c_mechanisms/command_smooth0001/jump/jump_s512_i2_h40_c20_k8_sig0p04_0p1_0p18_seed0 --mpc-preset aggressive --mpc-sampling-mode knot --mpc-knot-count 8 --mpc-samples 512 --mpc-iterations 2 --mpc-planning-horizon-steps 40 --mpc-control-steps 20 --mpc-temperature 0.7 --mpc-root-pos-sigma 0.04 --mpc-root-rot-sigma 0.1 --mpc-joint-sigma 0.18 --mpc-smooth-passes 0 --mpc-command-reg-weight 0.0 --mpc-command-smooth-weight 0.0001 --mpc-guided-root-pos-gain 0.50 --mpc-guided-root-rot-gain 0.50 --mpc-guided-joint-gain 0.50 --mpc-guided-root-pos-clip 0.05 --mpc-guided-root-rot-clip 0.12 --mpc-guided-joint-clip 0.35 --mpc-guided-candidate --mpc-acceptance-gate --mpc-reward-weights ../g1_wbc_testbed_motion_package_20260617/metadata/g1_wbc_reward_weights_method_specific_v14_20260612.json --nconmax-per-env 512 --njmax-per-env 2048 --seed 0,,800.0,-2.056291387230158,True,0.051789022982120514,0.13142411410808563,0.11168518662452698,0.645438551902771,6.059963226318359,0.06030014529824257,0.17484450340270996,0.02769743651151657,0.15995639562606812,0.0676683783531189,0.20121796429157257,0.043113917112350464,0.1959058940410614,0.06542515009641647,0.25748196244239807,0.04039875417947769,0.26104632019996643,0.3400000035762787,0.3206250071525574,0.019375000149011612,0.04505632072687149,0.042553193867206573,82.03142547607422,503.30224609375,0.003595803864300251,0.1559920310974121,0.0,0.0,0.0,1.0466043949127197,0.44119992852211,220.27542114257812,273.0856628417969,-2.078044440969825,0.02175305373966685,0.04248392954468727,0.009305093437433243,0.05304131656885147,0.007258828729391098,0.06079898029565811,0.006869398057460785,0.03966686874628067,0.0034470483660697937,0.35499998927116394,-0.014999985694885254,0.3372446894645691,0.1039552390575409,191.8719940185547,28.403427124023438,aggressive,512,2,40,20,knot,8,False,best,1.0,0.125,0.7,0.04,0.1,0.18,0.002,0.004,0.008,0.75,0,0.0,0.0001,/home/wujs/Projects/BrainStorm/Learning/RL/model-based/g1_wbc_testbed_motion_package_20260617/metadata/g1_wbc_reward_weights_method_specific_v14_20260612.json,True,True,-12.144973754882812,-8.902449607849121,True,False,40,40,-8.653899192810059,-109.5509262084961,0.35,0.5,0.05,0.5,0.12,0.5
